"","puma","PUMAname","simple_density","logged_density","hholds"
"2008","4800800","Texoma COG--Grayson, Cooke & Fannin Counties",214.482065474605,70.1660000828512,74762
"2009","1901400","Warren, Jasper, Marion, Dallas (West) & Madison Counties",266.821916792156,69.9211951799816,60798
"2010","1210700","Putnam & St. Johns (South) Counties",127.792179317219,69.5977802337182,40050
"2011","3700500","Franklin, Vance & Warren (West) Counties",144.803810469561,69.1159154426462,46788
"2012","1303900","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties",104.674228739263,68.9169205988843,42286
"2013","2800500","Three Rivers Region--Lee, Pontotoc & Union Counties--Tupelo City",149.301593007681,68.1937591040999,53257
"2014","1800900","Huntington, Whitley, Adams & Wells Counties",153.311792864279,67.9345482941293,51482
"2015","3705300","Union (East) & Anson Counties--Monroe City",121.887339000037,67.6511365061302,42204
"2016","1802100","Morgan, Putnam & Brown Counties",198.16752496093,67.4670793813473,44978
"2017","3905700","Clermont (East) & Brown Counties",93.9025491268758,67.4310708148121,43217
"2018","4501600","Greenwood, Abbeville & McCormick Counties",198.674258519432,66.9057290125464,40491
"2019","3902700","Logan, Champaign & Hardin Counties",173.213164139985,66.3848351101827,45331
"2020","3703700","Moore & Montgomery Counties",129.294764871698,66.227053464135,49040
"2021","4600100","West South Dakota--Rapid City",389.243428313397,65.6842306344941,74951
"2022","2201100","Acadiana Regional Development District 2--Acadia & Vermilion Parishes",155.108191240183,65.5292233198301,44396
"2023","5555102","St. Croix & Dunn Counties",151.502317736966,65.2558110181933,50041
"2024","2200800","Imperial Calcasieu Regional Planning & Development District 1 (North)",230.013198395845,64.9719108698397,52779
"2025","0102100","Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",179.752988856783,64.8585826775907,66890
"2026","4200200","Crawford & Warren Counties",333.724453695563,64.5260374262695,52197
"2027","3501100","Central Southeast New Mexico",400.784993811513,64.4177414460748,54902
"2028","3600401","Herkimer (North & Central) & Oneida (Outer) Counties",238.600594349766,64.3847845880171,39687
"2029","5310902","Yakima County (Outer)--Sunnyside & Grandview Cities",257.568143822977,63.8833612839365,37053
"2030","5151085","Northern Shenandoah Valley Regional Commission (South)",139.833504870641,63.1519667541946,40919
"2031","0400900","Cochise & Santa Cruz Counties--Sierra Vista City",362.641685066392,62.6802709636452,64728
"2032","2902601","Christian, Greene (Outside Springfield City) & Webster Counties",121.487403797901,62.4471726816929,59054
"2033","3300500","Southwestern New Hampshire--Cheshire & Sullivan Counties",135.146477859177,62.4452466979089,48309
"2034","4802200","North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties",173.097229090135,62.2886868166622,49029
"2035","4001501","Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City",343.989260687684,62.2254784814994,55561
"2036","1800600","Noble, DeKalb, LaGrange & Steuben Counties",139.270362831285,62.2199269475146,60396
"2037","3704100","Lenoir, Onslow (North) & Jones Counties",151.011901533119,61.8650116486029,42785
"2038","0601901","Fresno County (West)--Selma, Kerman & Coalinga Cities",228.30583322138,61.8562362278386,39220
"2039","1700104","Jo Daviess, Carroll, Whiteside & Lee Counties",279.827753480408,61.8452591289607,53252
"2040","3700200","Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",105.509101018323,61.2545233576003,61763
"2041","1803000","Jefferson, Jennings, Decatur & Scott Counties",197.142312077579,60.8997988888156,42676
"2042","2801500","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",234.543260513001,60.3754516267817,44267
"2043","4500800","Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City",168.969580627936,60.3204420733434,73801
"2044","1702200","Livingston, Ford, Iroquois & Vermilion Counties",194.319015585384,60.1360455527087,63263
"2045","4001302","Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties",201.973096512971,59.9820476886798,57387
"2046","3600500","Jefferson & Lewis Counties",350.272315210399,59.9310372965752,53442
"2047","1300300","Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties",185.905395390191,59.5214068751405,51484
"2048","4801501","East Texas COG (Central)--Smith County (Outside Tyler City)",78.9910508208706,59.3313107381219,36584
"2049","4201300","Venango, Jefferson, Clarion & Forest Counties",273.312122369917,58.9482959943551,57775
"2050","4100500","Columbia, Lincoln, Clatsop & Tillamook Counties",277.577181298951,58.5051226137539,66317
"2051","4702200","Coffee, Franklin, Lincoln & Moore Counties",119.135691630529,58.3668860948941,54167
"2052","4806200","Middle Rio Grande Development Council",437.246120627672,58.3283205946751,52484
"2053","4001102","Pottawatomie (North), Logan & Lincoln Counties--Shawnee City",238.728585422034,58.1991943207498,47712
"2054","4700400","Robertson, Dickson, Cheatham & Hickman Counties",100.616318705497,57.877367025205,67698
"2055","1803400","Dubois, Knox, Spencer, Perry, Pike & Crawford Counties",223.71831970476,57.8642998023335,56174
"2056","2602300","Van Buren & Cass Counties",93.9432966235964,57.7754601386449,49837
"2057","4803400","Central Texas COG (West), Burnet & Llano Counties",232.501000145239,57.5027082788389,62523
"2058","0804101","El Paso (Outside Colorado Springs City) & Teller Counties--Fountain City",206.672275777987,57.3006294491871,40114
"2059","0800801","DRCOG Mountains--Jefferson (West), Boulder (West), Clear Creek & Gilpin Counties",112.941445063522,57.2875770865054,42976
"2060","2902100","St. Francois, Washington, Perry & Ste. Genevieve Counties",171.604126957356,56.7266461584174,48423
"2061","3900100","Defiance, Williams, Henry & Paulding Counties",146.535798926529,56.6734440594777,49255
"2062","1701001","Monroe, Randolph, Washington, Jefferson & Marion Counties",172.136552972631,56.4842196306067,62429
"2063","3000200","West Montana--Missoula City",528.642188874834,56.4770772292999,83383
"2064","1801100","Montgomery, Clinton, White, Carroll & Benton Counties",252.131451206891,56.4408910012813,47893
"2065","3905000","Athens, Gallia & Meigs Counties",231.841058001238,55.9962232517739,43314
"2066","4001601","Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties",268.145246433073,55.974910852594,38778
"2067","4500700","Lancaster, Chesterfield & Marlboro Counties",105.061862025212,55.8410989025848,59451
"2068","1302800","Northwest Georgia Regional Commission (Northeast)",87.290767206123,55.5587913465557,67157
"2069","1208301","Marion County (North)",161.453181793684,55.5389563409339,40282
"2070","5311300","Grays Harbor & Mason Counties",161.312838294027,55.31253794976,51104
"2071","2800600","Golden Triangle Region--Starkville, Columbus & West Point Cities",168.46447695177,55.1131801470739,66157
"2072","5400900","Putnam, Boone & Lincoln Counties",160.100861536133,55.0701333939589,39078
"2073","0400400","Coconino County--Flagstaff City",383.658073844371,54.8080755220134,47588
"2074","2001500","Southeast Kansas",181.617578819909,54.7577624687504,51192
"2075","5310504","Spokane County (Outer)--Cheney City",141.871425636115,54.7489083224708,39263
"2076","5000400","Southwest Vermont--Rutland, Bennington & Addison Counties",261.855414741136,54.5823200636031,55141
"2077","1302200","Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties",133.186013996232,54.4948097470381,37166
"2078","3300200","Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties",111.15821074483,54.3030073009158,51979
"2079","3602100","Columbia & Greene Counties",150.230843797547,54.2096764816967,42576
"2080","4500400","Cherokee, Newberry, Chester & Union Counties",120.820330918195,53.5855037806026,59321
"2081","3701900","Davie, Yadkin & Iredell (North) Counties",60.0191912359872,52.9986987966579,41702
"2082","0102400","Russell, Pike, Barbour, Macon & Bullock Counties",205.061879456578,52.8728266332911,55687
"2083","2801900","South Region--Pearl River, Hancock, George & Stone Counties",139.485234012738,52.7568908485628,53054
"2084","1600400","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",186.836987573275,52.6091039780872,42492
"2085","3100701","Dodge, Cass, Saunders & Washington Counties",263.749734067488,52.4064872700863,41267
"2086","0100800","St. Clair & Blount Counties",75.5402768420188,52.3730396175849,53176
"2087","3100300","Central Nebraska",370.288374540392,52.2776422863629,43313
"2088","4500605","Kershaw, Richland (South) & Calhoun Counties",89.4197671769034,52.2066590342144,41734
"2089","5501000","Sauk & Columbia Counties",98.3626092376762,52.1545874596865,48995
"2090","3702300","Haywood, Madison, Swain, Graham & Jackson (North) Counties",93.0104699652433,52.0419647966721,45730
"2091","3100500","South Central Nebraska",320.841347307325,52.0211416460173,47254
"2092","0603300","Lake & Mendocino Counties",290.09432122664,51.781591359491,60509
"2093","1700401","Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties",217.02448027929,51.377999378676,55627
"2094","3902900","Holmes, Guernsey & Coshocton Counties",182.232041431054,51.1567249225276,42952
"2095","2100700","Lake Cumberland Area Development District (East)",111.077411112221,51.1388070112547,40153
"2096","4703100","Tipton, Fayette & Lauderdale Counties",102.299763808336,50.9274018073286,46254
"2097","2000802","Shawnee (Outside Topeka City), Osage, Jackson, Brown & Wabaunsee Counties",194.923092391693,50.8008611125661,47335
"2098","4801800","East Texas COG (Southwest)--Henderson & Anderson Counties",116.995735039489,50.7798822387708,47026
"2099","5310800","Grant & Kittitas Counties",250.868117602869,50.6997370134704,48160
"2100","5151087","Rappahannock-Rapidan Regional Commission",86.8706660572711,50.6011892349545,62526
"2101","1702501","Knox, Stark, Bureau, Marshall & Woodford Counties",176.943926693189,50.3261280396577,59012
"2102","3700700","Northeast Albemarle Sound Region",140.051875774571,50.2046085223792,44415
"2103","4501000","Georgetown, Marion & Dillon Counties",89.4520620541613,50.0098302915892,47696
"2104","3000300","Southwest Montana--Butte-Silver Bow & Helena City",371.572660789057,49.7072278345665,64865
"2105","5151020","Mount Rogers Planning District Commission",116.713642107946,49.3367366173384,79095
"2106","3601300","Livingston & Wyoming Counties",120.319724131886,49.2498387203967,40118
"2107","2702600","Winona, Wabasha, Fillmore & Houston Counties--Winona City",262.909215232177,49.1079614801574,44823
"2108","1802700","Greene, Daviess, Owen, Orange & Martin Counties",167.51925589877,49.0223450976304,63199
"2109","1303500","Georgia Mountains Regional Commission (Southeast)",59.8849239220112,48.9486155694411,49192
"2110","3700100","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",89.2315312527785,48.7141516884464,52934
"2111","3903600","Washington, Morgan, Noble & Monroe Counties",221.39324791671,48.1528407039341,42490
"2112","5151095","Virginias Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City",83.4581283071114,47.2792664391522,46505
"2113","1701602","Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties",212.60293515232,47.1842352832474,58552
"2114","3700400","Granville, Person & Caswell Counties",80.7580450225424,47.1482723164511,45877
"2115","1902200","Wapello, Mahaska, Washington, Jefferson, Keokuk, Davis & Van Buren Counties",194.329506627651,46.5415982714474,49630
"2116","3000400","North Central Montana--Great Falls City",545.372778883537,46.4992782037078,60237
"2117","2900700","Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties",244.163122828281,46.3254504639835,49716
"2118","2600100","Western Upper Peninsula",288.692924612966,46.3110601955266,69563
"2119","0400134","Maricopa County (West) & Gila River Indian Community (Northwest)",152.774419701792,46.1777064013474,39905
"2120","4700100","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",91.7285643578039,45.644751866846,54966
"2121","1803100","Dearborn, Franklin, Ripley, Switzerland & Ohio Counties",76.9648265365289,45.629414861088,45398
"2122","1300800","Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties",122.191436276636,45.4468138018019,40752
"2123","1900200","Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties",206.907579995198,45.4263568492539,49679
"2124","2801200","Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City",155.645040212821,44.7468598262502,37588
"2125","1301600","Middle Georgia Regional Commission (North & Outside Bibb County)",90.8305051939474,44.5008417830926,66113
"2126","1700202","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",178.032900234887,44.4786897208941,69505
"2127","0100700","Cullman & Winston Counties",76.3759898230826,44.0296743847738,40536
"2128","4200300","Clearfield, McKean, Elk, Potter & Cameron Counties",252.640066583584,43.7977640933166,70530
"2129","2100800","Cumberland Valley Area Development District (North)",80.1478170444403,43.6956875592499,42682
"2130","5151089","Thomas Jefferson Planning District Commission (South & East)",143.02327469466,43.6776343861181,45330
"2131","4101000","Douglas County",147.24668420191,42.959853993495,44828
